time_seconds,time_minutes,linear_extrusion_rate_mm_s,volumetric_extrusion_rate_mm3_s,filament_extruded_mm,feedrate_mm_min,movement_distance_mm
403.3302,6.7222,18.4113,44.2843,0.5379,8159.89,3.973
403.3424,6.7224,18.6662,44.8975,0.227,8271.97,1.6765
403.3542,6.7226,19.1652,46.0977,0.227,8493.08,1.6762
403.3599,6.7227,19.53,46.975,0.1112,8654.39,0.8212
403.3712,6.7229,19.8823,47.8225,0.224,8810.6,1.6547
403.3863,6.7231,20.3762,49.0104,0.3073,9029.65,2.2699
403.4041,6.7234,20.8993,50.2688,0.3738,9261.54,2.7607
403.4152,6.7236,21.3921,51.454,0.2359,9479.65,1.7425
403.4221,6.7237,21.7657,52.3527,0.1509,9645.47,1.1147
403.4231,6.7237,21.9295,52.7465,0.0218,9718.79,0.1612
403.4314,6.7239,22.1233,53.2128,0.1831,9803.73,1.3526
403.436,6.7239,22.392,53.859,0.1039,9922.88,0.7673
403.4564,6.7243,22.911,55.1074,0.466,10152.96,3.4418
403.4738,6.7246,23.696,56.9956,0.4129,10500.93,3.0495
403.4796,6.7247,24.1788,58.1568,0.1404,10714.71,1.0366
403.4943,6.7249,24.6063,59.185,0.3629,10904.09,2.6806
403.4985,6.725,24.9983,60.128,0.1036,11077.5,0.7653
403.5157,6.7253,25.4429,61.1973,0.4378,11275.05,3.2339
403.5217,6.7254,25.8976,62.291,0.1564,11476.79,1.1552
403.5319,6.7255,25.9961,62.528,0.2653,11520.0,1.9594
403.5412,6.7257,25.9958,62.5272,0.2414,11520.0,1.7829
403.5488,6.7258,25.9956,62.5267,0.1973,11520.0,1.4575
403.565,6.7261,25.9957,62.527,0.4208,11520.0,3.108
403.5665,6.7261,25.999,62.5348,0.0383,11520.0,0.2831
403.5845,6.7264,25.9958,62.5272,0.4695,11520.0,3.4678
403.5858,6.7264,25.9987,62.5342,0.032,11520.0,0.2362
403.6027,6.7267,25.9959,62.5274,0.4406,11520.0,3.254
403.6196,6.727,25.9958,62.5272,0.4398,11520.0,3.2484
403.6235,6.7271,25.9949,62.5249,0.1004,11520.0,0.7415
403.6355,6.7273,25.9963,62.5283,0.312,11520.0,2.3041
403.6501,6.7275,25.996,62.5276,0.38,11520.0,2.8062
403.6517,6.7275,25.9972,62.5306,0.0423,11520.0,0.3122
403.678,6.728,25.9957,62.527,0.6823,11520.0,5.0391
403.6926,6.7282,25.9959,62.5273,0.3802,11520.0,2.808
403.7017,6.7284,25.9955,62.5265,0.2356,11520.0,1.7399
403.7073,6.7285,25.9955,62.5265,0.1452,11520.0,1.0727
403.7109,6.7285,25.9952,62.5257,0.0955,11520.0,0.7057
403.7245,6.7287,25.9961,62.528,0.3522,11520.0,2.6015
403.7294,6.7288,25.9949,62.525,0.1266,11520.0,0.9351
403.7457,6.7291,25.9957,62.5269,0.425,11520.0,3.1394
403.7467,6.7291,25.9918,62.5175,0.0257,11520.0,0.1898
403.767,6.7295,25.996,62.5276,0.5282,11520.0,3.9011
403.7841,6.7297,25.9958,62.5271,0.4437,11520.0,3.2767
403.8015,6.73,25.9961,62.5278,0.4532,11520.0,3.3474
403.8163,6.7303,25.9961,62.5278,0.3854,11520.0,2.8465
403.8287,6.7305,25.9961,62.5279,0.3209,11520.0,2.3702
403.8384,6.7306,25.9958,62.5273,0.2521,11520.0,1.862
403.8443,6.7307,25.9951,62.5255,0.1536,11520.0,1.1344
403.8524,6.7309,25.9965,62.5288,0.2096,11520.0,1.5482
403.8596,6.731,25.9964,62.5286,0.1882,11520.0,1.3902
403.8752,6.7313,25.9956,62.5268,0.4049,11520.0,2.9904
403.8908,6.7315,25.9962,62.5281,0.4056,11520.0,2.9956
403.9062,6.7318,25.996,62.5276,0.4008,11520.0,2.9605
403.9196,6.732,25.996,62.5277,0.3481,11520.0,2.5706
403.9321,6.7322,25.9955,62.5265,0.3249,11520.0,2.3998
403.9419,6.7324,25.9964,62.5285,0.2548,11520.0,1.8819
403.9475,6.7325,25.9957,62.527,0.1455,11520.0,1.0747
403.9618,6.7327,25.9961,62.528,0.3728,11520.0,2.7537
403.9647,6.7327,25.9955,62.5264,0.0744,11520.0,0.5497
403.9811,6.733,25.9957,62.527,0.4257,11520.0,3.1439
403.9949,6.7332,25.9956,62.5266,0.3611,11520.0,2.6671
404.0022,6.7334,25.9955,62.5265,0.1887,11520.0,1.394
404.0048,6.7334,25.9972,62.5306,0.0674,11520.0,0.4978
404.0189,6.7336,25.9955,62.5266,0.3669,11520.0,2.7101
404.0348,6.7339,25.9956,62.5267,0.4132,11520.0,3.0516
404.0428,6.734,25.9959,62.5273,0.2079,11520.0,1.5354
404.0667,6.7344,25.9959,62.5275,0.6201,11520.0,4.5801
404.0834,6.7347,25.9961,62.5278,0.4345,11520.0,3.209
404.0987,6.735,25.9959,62.5275,0.3993,11520.0,2.949
404.1138,6.7352,25.9962,62.5281,0.392,11520.0,2.895
404.1193,6.7353,25.9959,62.5275,0.1437,11520.0,1.0613
404.1306,6.7355,25.9955,62.5265,0.2937,11520.0,2.1693
404.1369,6.7356,25.996,62.5277,0.1636,11520.0,1.2084
404.1485,6.7358,25.9961,62.5278,0.2995,11520.0,2.2123
404.1549,6.7359,25.9954,62.5261,0.1666,11520.0,1.2307
404.1783,6.7363,25.9957,62.527,0.6095,11520.0,4.5019
404.1959,6.7366,25.9961,62.5279,0.4567,11520.0,3.373
404.1999,6.7367,25.9947,62.5245,0.1044,11520.0,0.7713
404.213,6.7369,25.9959,62.5273,0.3403,11520.0,2.5132
404.2316,6.7372,25.9961,62.5279,0.4834,11520.0,3.5705
404.2415,6.7374,25.9956,62.5266,0.2589,11520.0,1.9124
404.2476,6.7375,25.9963,62.5285,0.1586,11520.0,1.1717
404.2584,6.7376,25.996,62.5277,0.2786,11520.0,2.0576
404.2724,6.7379,25.9959,62.5273,0.3651,11520.0,2.6967
404.2944,6.7382,25.9957,62.5269,0.5717,11520.0,4.2223
404.3006,6.7383,25.9952,62.5257,0.1623,11520.0,1.199
404.3203,6.7387,25.9961,62.5278,0.5117,11520.0,3.7793
404.3466,6.7391,25.9957,62.527,0.6832,11520.0,5.046
404.3645,6.7394,25.9959,62.5273,0.4649,11520.0,3.4335
404.3854,6.7398,25.9958,62.5271,0.544,11520.0,4.0176
404.4016,6.74,25.9957,62.527,0.4196,11520.0,3.0992
404.4185,6.7403,25.9961,62.5279,0.4392,11520.0,3.244
404.4321,6.7405,25.9956,62.5268,0.3552,11520.0,2.6235
404.4482,6.7408,25.9956,62.5268,0.4175,11520.0,3.0839
404.4664,6.7411,25.9959,62.5275,0.4748,11520.0,3.5065
404.4704,6.7412,25.9948,62.5248,0.1034,11520.0,0.7639
404.4832,6.7414,25.996,62.5276,0.3334,11520.0,2.4623
404.4916,6.7415,25.9958,62.5272,0.218,11520.0,1.6102
404.4989,6.7416,25.9958,62.5273,0.1893,11520.0,1.3978
404.5168,6.7419,25.9956,62.5268,0.4659,11520.0,3.4408
404.5311,6.7422,25.996,62.5275,0.3713,11520.0,2.7422
404.54,6.7423,25.996,62.5277,0.232,11520.0,1.7134
404.5489,6.7425,25.9954,62.5261,0.2302,11520.0,1.7002
404.559,6.7427,25.9956,62.5266,0.2637,11520.0,1.9479
404.5689,6.7428,25.9954,62.5262,0.2551,11520.0,1.8843
404.5886,6.7431,25.9956,62.5268,0.5142,11520.0,3.7978
404.5957,6.7433,25.9955,62.5264,0.1843,11520.0,1.3609
404.6121,6.7435,25.9956,62.5266,0.425,11520.0,3.1392
404.6275,6.7438,25.9958,62.5271,0.4008,11520.0,2.9602
404.6448,6.7441,25.996,62.5276,0.4497,11520.0,3.3214
404.6769,6.7446,25.9959,62.5275,0.8338,11520.0,6.158
404.6952,6.7449,25.9957,62.527,0.4774,11520.0,3.5262
404.7107,6.7452,25.9956,62.5267,0.4011,11520.0,2.9622
404.7132,6.7452,25.9952,62.5256,0.0673,11520.0,0.4974
404.7302,6.7455,25.996,62.5275,0.4404,11520.0,3.2527
404.7359,6.7456,25.9955,62.5264,0.149,11520.0,1.1003
404.7445,6.7457,25.9964,62.5287,0.2242,11520.0,1.656
404.7574,6.746,25.9957,62.527,0.3344,11520.0,2.4696
404.7608,6.746,25.9966,62.529,0.0874,11520.0,0.6457
404.774,6.7462,25.9962,62.5281,0.3431,11520.0,2.534
404.7799,6.7463,25.9956,62.5266,0.1552,11520.0,1.146
404.8049,6.7467,25.9957,62.527,0.65,11520.0,4.8005
404.8165,6.7469,25.9959,62.5273,0.3019,11520.0,2.2294
404.8213,6.747,25.9969,62.5298,0.1236,11520.0,0.9129
404.8361,6.7473,25.9958,62.5272,0.3858,11520.0,2.8495
404.8381,6.7473,25.9956,62.5267,0.0496,11520.0,0.3662
404.8543,6.7476,25.9956,62.5267,0.4223,11520.0,3.119
404.8604,6.7477,25.9966,62.5291,0.1593,11520.0,1.1765
404.8706,6.7478,25.9962,62.5282,0.2633,11520.0,1.9445
404.88,6.748,25.9961,62.5278,0.246,11520.0,1.817
404.8865,6.7481,25.9965,62.5288,0.1691,11520.0,1.2489
404.9031,6.7484,25.9959,62.5274,0.4318,11520.0,3.189
404.9202,6.7487,25.996,62.5276,0.4427,11520.0,3.2698
404.9411,6.749,25.9961,62.5279,0.5446,11520.0,4.0223
404.9581,6.7493,25.9957,62.5269,0.4408,11520.0,3.2555
404.9744,6.7496,25.9958,62.5272,0.4247,11520.0,3.1369
404.9808,6.7497,25.9963,62.5283,0.1666,11520.0,1.2301
404.9903,6.7498,25.9959,62.5274,0.2478,11520.0,1.8303
404.9986,6.75,25.9955,62.5264,0.2154,11520.0,1.5911
405.0064,6.7501,25.9955,62.5266,0.2015,11520.0,1.4886
405.0378,6.7506,25.9958,62.5271,0.8167,11520.0,6.0318
405.0444,6.7507,25.9966,62.5291,0.1722,11520.0,1.2714
405.0674,6.7511,25.9959,62.5275,0.597,11520.0,4.4092
405.0717,6.7512,25.9949,62.525,0.1131,11520.0,0.8357
405.0885,6.7515,25.9957,62.5268,0.4352,11520.0,3.2145
405.1079,6.7518,25.996,62.5277,0.5036,11520.0,3.7192
405.1225,6.752,25.9679,62.46,0.3811,11507.52,2.8145
405.1435,6.7524,25.5049,61.3463,0.5346,11302.49,3.9486
405.1599,6.7527,24.7185,59.4548,0.4053,10955.88,2.9944
405.177,6.7529,23.6905,56.9822,0.4054,10496.35,2.9933
405.1862,6.7531,23.4944,56.5105,0.2165,10411.66,1.599
405.1936,6.7532,23.1505,55.6834,0.1702,10259.22,1.257
405.2057,6.7534,22.7445,54.707,0.277,10079.35,2.0457
405.211,6.7535,22.3816,53.8341,0.1178,9918.71,0.87
405.2151,6.7536,22.1857,53.3629,0.0917,9831.17,0.6773
405.2289,6.7538,21.815,52.4712,0.3002,9667.4,2.2172
405.2413,6.754,21.2701,51.1606,0.2637,9425.83,1.9475
405.2601,6.7543,20.6215,49.6005,0.3885,9138.34,2.8694
405.2803,6.7547,19.8103,47.6493,0.3999,8778.81,2.9533
405.3022,6.755,18.9365,45.5476,0.4135,8391.75,3.0541
405.325,6.7554,17.9964,43.2864,0.4106,7974.44,3.0324
405.3498,6.7558,16.5314,39.7625,0.4106,7326.3,3.0328
405.3924,6.7565,15.59,37.4983,0.6646,6908.37,4.9083
405.4445,6.7574,12.7589,30.6888,0.6646,5654.34,4.9087
405.4601,6.7577,12.4355,29.9108,0.194,5510.79,1.4325
405.4813,6.758,11.6706,28.071,0.2472,5171.85,1.8256
405.497,6.7583,10.9051,26.2298,0.1708,4832.7,1.2614
405.5177,6.7586,10.1488,24.4106,0.2102,4497.41,1.5526
405.5269,6.7588,9.526,22.9127,0.0881,4390.37,0.6769
405.5386,6.759,9.0912,21.8669,0.1061,4414.55,0.8591
405.5503,6.7592,8.6056,20.6988,0.1004,4415.66,0.8587
405.5622,6.7594,8.1159,19.5211,0.0964,4419.84,0.8753
405.574,6.7596,7.6219,18.3328,0.0906,4421.49,0.8762
405.5859,6.7598,7.1276,17.144,0.0847,4424.22,0.8767
405.5978,6.76,6.6337,15.9559,0.0788,4426.52,0.8762
405.6097,6.7602,6.1401,14.7688,0.0728,4430.29,0.8753
405.6215,6.7604,5.6475,13.5837,0.067,4434.88,0.8762
405.6332,6.7606,5.1584,12.4074,0.0602,4437.07,0.8627
405.6448,6.7607,4.674,11.2422,0.0544,4443.6,0.8618
405.6564,6.7609,4.1908,10.0802,0.0487,4453.66,0.8627
405.668,6.7611,3.7082,8.9193,0.0429,4466.53,0.8618
405.674,6.7612,3.3416,8.0374,0.0201,4313.13,0.4322
405.6859,6.7614,2.971,7.1462,0.0352,4500.16,0.8896
405.6977,6.7616,2.4804,5.966,0.0292,4544.03,0.891
405.7092,6.7618,1.9952,4.7991,0.023,4624.66,0.8901
405.7198,6.762,1.5342,3.6903,0.0163,4744.0,0.8411
405.7296,6.7622,1.1099,2.6697,0.0109,5157.08,0.8402
405.7362,6.7623,0.77,1.852,0.005,5663.59,0.6166
405.7427,6.7624,0.3215,0.7732,0.0021,5663.59,0.6166
405.7444,6.7624,25.2982,60.8491,0.0436,11211.3,0.3223
405.7641,6.7627,37.4179,90.0005,0.4273,16581.52,3.156
405.7891,6.7632,37.4175,89.9995,0.9346,16581.52,6.9025
405.7982,6.7633,37.4181,90.001,0.3403,16581.52,2.5137
405.8157,6.7636,37.4179,90.0005,0.6579,16581.52,4.859
405.8322,6.7639,37.4174,89.9993,0.6176,16581.52,4.5613
405.8417,6.764,37.4177,90.0001,0.3553,16581.52,2.6243
405.8762,6.7646,37.4176,89.9997,1.2875,16581.52,9.509
405.8852,6.7648,37.4173,89.999,0.3371,16581.52,2.49
405.9,6.765,37.4179,90.0006,0.5571,16581.52,4.1147
405.9226,6.7654,37.4178,90.0003,0.8433,16581.52,6.2284
405.9377,6.7656,37.4179,90.0005,0.5657,16581.52,4.178
405.9639,6.7661,37.4177,90.0001,0.982,16581.52,7.2526
406.0644,6.7677,37.4177,90.0,3.7587,16581.52,27.761
406.0835,6.7681,37.4178,90.0003,0.7158,16581.52,5.2868
406.0884,6.7681,37.4186,90.0022,0.1816,16581.52,1.341
406.3087,6.7718,37.4176,89.9999,8.2454,16581.52,60.899
406.3185,6.772,37.4175,89.9995,0.3645,16581.52,2.692
406.3332,6.7722,37.4178,90.0003,0.5516,16581.52,4.074
406.3441,6.7724,37.4173,89.9991,0.4065,16581.52,3.0026
406.3488,6.7725,37.4183,90.0014,0.1747,16581.52,1.2903
406.5795,6.7763,37.4177,90.0,8.6347,16581.52,63.774
406.588,6.7765,37.4171,89.9987,0.3171,16581.52,2.3421
406.5983,6.7766,37.4176,89.9998,0.3863,16581.52,2.8533
406.6053,6.7768,37.4178,90.0003,0.2608,16581.52,1.9259
406.6157,6.7769,37.4174,89.9994,0.3884,16581.52,2.8684
406.6261,6.7771,37.4172,89.9989,0.3896,16581.52,2.8775
406.6363,6.7773,37.4178,90.0003,0.383,16581.52,2.8286
406.6579,6.7776,37.4177,90.0001,0.8056,16581.52,5.9497
406.6823,6.778,37.4175,89.9995,0.9149,16581.52,6.7569
406.7075,6.7785,37.4178,90.0004,0.9411,16581.52,6.9505
406.7311,6.7789,37.4176,89.9998,0.8862,16581.52,6.545
406.7531,6.7792,37.4178,90.0003,0.8218,16581.52,6.0698
406.7585,6.7793,37.4169,89.9981,0.2028,16581.52,1.4978
406.7643,6.7794,37.417,89.9983,0.2157,16581.52,1.5931
406.7755,6.7796,37.4179,90.0005,0.4195,16581.52,3.0985
406.7869,6.7798,37.4179,90.0005,0.4275,16581.52,3.1571
406.796,6.7799,37.4179,90.0006,0.3412,16581.52,2.52
406.8339,6.7806,37.4177,89.9999,1.4164,16581.52,10.461
406.8445,6.7807,37.4176,89.9998,0.3974,16581.52,2.9354
406.8513,6.7809,37.4178,90.0003,0.2531,16581.52,1.8696
406.8759,6.7813,37.4176,89.9998,0.9218,16581.52,6.808
406.8878,6.7815,37.4179,90.0006,0.4452,16581.52,3.2883
406.8966,6.7816,37.4172,89.9988,0.33,16581.52,2.4373
406.9136,6.7819,37.4178,90.0004,0.6361,16581.52,4.698
406.9205,6.782,37.4173,89.999,0.2573,16581.52,1.9006
406.9264,6.7821,37.418,90.0007,0.2215,16581.52,1.6359
406.9395,6.7823,37.4179,90.0005,0.4905,16581.52,3.623
406.9494,6.7825,37.4176,89.9998,0.3694,16581.52,2.728
406.953,6.7826,37.4188,90.0028,0.1349,16581.52,0.9962
406.9635,6.7827,37.4174,89.9992,0.3916,16581.52,2.892
406.9707,6.7828,37.4171,89.9985,0.2705,16581.52,1.998
406.9746,6.7829,37.4169,89.998,0.1464,16581.52,1.0814
406.9834,6.7831,37.418,90.0008,0.3294,16581.52,2.433
406.9914,6.7832,37.4172,89.9989,0.2971,16581.52,2.194
406.9945,6.7832,37.4172,89.9988,0.1177,16581.52,0.8692
407.0024,6.7834,37.4182,90.0013,0.2948,16581.52,2.177
407.0127,6.7835,37.4179,90.0004,0.3869,16581.52,2.8578
407.0194,6.7837,37.418,90.0009,0.2509,16581.52,1.853
407.0232,6.7837,37.4172,89.9989,0.1393,16581.52,1.0286
407.0297,6.7838,37.417,89.9983,0.2466,16581.52,1.8217
407.0353,6.7839,37.4175,89.9995,0.2093,16581.52,1.546
407.0452,6.7841,37.4175,89.9996,0.369,16581.52,2.7252
407.0496,6.7842,37.4175,89.9995,0.1664,16581.52,1.229
407.0581,6.7843,37.4172,89.9989,0.3163,16581.52,2.3358
407.0596,6.7843,37.4162,89.9963,0.0555,16581.52,0.41
407.0625,6.7844,37.4187,90.0024,0.1086,16581.52,0.802
407.068,6.7845,37.4184,90.0017,0.2082,16581.52,1.5373
407.0724,6.7845,37.417,89.9984,0.1618,16581.52,1.195
407.0745,6.7846,37.4186,90.0022,0.0815,16581.52,0.602
407.0845,6.7847,37.4178,90.0002,0.3712,16581.52,2.7416
407.0861,6.7848,37.4156,89.9951,0.0628,16581.52,0.464
407.0963,6.7849,37.4177,90.0,0.3812,16581.52,2.8155
407.098,6.785,37.4166,89.9973,0.0623,16581.52,0.46
407.1016,6.785,37.4175,89.9996,0.1361,16581.52,1.0054
407.1084,6.7851,37.4174,89.9994,0.2533,16581.52,1.8709
407.11,6.7852,37.4206,90.0071,0.0584,16581.52,0.431
407.1209,6.7853,37.4174,89.9993,0.4074,16581.52,3.0093
407.1228,6.7854,37.417,89.9985,0.0741,16581.52,0.547
407.1351,6.7856,37.4173,89.999,0.458,16581.52,3.383
407.1381,6.7856,37.419,90.0032,0.1133,16581.52,0.837
407.1394,6.7857,37.4154,89.9946,0.0475,16581.52,0.3511
407.1498,6.7858,37.4178,90.0003,0.3913,16581.52,2.8903
407.1514,6.7859,37.4153,89.9942,0.0597,16581.52,0.441
407.1578,6.786,37.4177,90.0001,0.2379,16581.52,1.757
407.1709,6.7862,37.4173,89.9991,0.4902,16581.52,3.6207
407.1792,6.7863,37.4181,90.001,0.3098,16581.52,2.2878
407.1911,6.7865,37.4174,89.9992,0.4448,16581.52,3.285
407.1971,6.7866,37.4175,89.9994,0.2272,16581.52,1.678
407.2023,6.7867,37.4171,89.9987,0.1939,16581.52,1.4322
407.2075,6.7868,37.4177,90.0001,0.1951,16581.52,1.4409
407.2144,6.7869,37.418,90.0007,0.2585,16581.52,1.9088
407.3442,6.7891,37.4177,89.9999,4.8554,16581.52,35.861
407.4505,6.7908,37.4177,90.0,3.2124,16581.52,23.726
407.465,6.7911,37.4179,90.0005,0.5456,16581.52,4.0295
407.482,6.7914,37.4175,89.9995,0.6363,16581.52,4.6998
407.5879,6.7931,37.4176,89.9999,3.9611,16581.52,29.256
407.7108,6.7952,37.4179,90.0006,0.3417,16581.52,2.524
407.7211,6.7954,37.4177,90.0001,0.386,16581.52,2.8511
407.7399,6.7957,37.4176,89.9999,0.7036,16581.52,5.1969
407.7673,6.7961,37.4175,89.9995,1.0225,16581.52,7.552
407.7731,6.7962,37.4172,89.9988,0.2187,16581.52,1.6153
407.7771,6.7963,37.4181,90.001,0.1486,16581.52,1.0979
407.7787,6.7963,37.4193,90.004,0.0586,16581.52,0.4327
407.8261,6.7971,37.4177,90.0,1.7742,16581.52,13.104
407.8545,6.7976,37.4176,89.9998,1.0643,16581.52,7.8604
407.9246,6.7987,37.4177,89.9999,2.624,16581.52,19.38
407.9347,6.7989,37.4181,90.0009,0.3745,16581.52,2.7657
408.033,6.8006,37.4177,90.0,3.6817,16581.52,27.192
408.0496,6.8008,37.4174,89.9993,0.6201,16581.52,4.5799
408.0715,6.8012,37.4175,89.9995,0.819,16581.52,6.0488
408.2067,6.8034,37.4176,89.9999,5.06,16581.52,37.372
408.211,6.8035,37.4188,90.0026,0.1609,16581.52,1.1883
408.2166,6.8036,37.4175,89.9995,0.2075,16581.52,1.5328
408.6015,6.81,37.4177,89.9999,14.4036,16581.52,106.382
408.6271,6.8105,37.4178,90.0003,0.9563,16581.52,7.0628
408.9907,6.8165,37.4177,90.0,13.6068,16581.52,100.497
408.9986,6.8166,37.4173,89.999,0.2937,16581.52,2.1692
409.001,6.8167,37.4168,89.9979,0.0918,16581.52,0.6783
409.3472,6.8225,37.4177,89.9999,12.9516,16581.52,95.658
409.3697,6.8228,37.4177,90.0,0.8428,16581.52,6.2248
409.7009,6.8283,37.4176,89.9999,12.3939,16581.52,91.539
409.7119,6.8285,37.4175,89.9995,0.4101,16581.52,3.029
410.027,6.8338,37.4177,89.9999,11.7908,16581.52,87.084
410.049,6.8341,37.4176,89.9997,0.8228,16581.52,6.0767
410.3496,6.8392,37.4176,89.9999,11.2478,16581.52,83.074
410.3607,6.8393,37.4177,89.9999,0.4161,16581.52,3.0733
410.6455,6.8441,37.4176,89.9999,10.6551,16581.52,78.696
410.6492,6.8442,37.4179,90.0005,0.1396,16581.52,1.0308
410.6572,6.8443,37.4174,89.9993,0.3004,16581.52,2.219
410.6616,6.8444,37.4183,90.0014,0.1645,16581.52,1.2146
410.6703,6.8445,37.4182,90.0013,0.3249,16581.52,2.3999
410.9359,6.8489,37.4176,89.9999,9.9371,16581.52,73.393
410.9386,6.849,37.416,89.996,0.1031,16581.52,0.7613
410.9459,6.8491,37.4176,89.9998,0.2733,16581.52,2.0188
411.1933,6.8532,37.4177,89.9999,9.2559,16581.52,68.362
411.2065,6.8534,37.418,90.0007,0.4953,16581.52,3.6583
411.2152,6.8536,37.4181,90.001,0.3229,16581.52,2.3845
411.4449,6.8574,37.4177,90.0,8.5948,16581.52,63.479
411.4548,6.8576,37.4161,89.9963,0.3704,16581.52,2.7358
411.4558,6.8576,37.424,90.0152,0.0391,16581.52,0.2887
411.6562,6.8609,37.4177,89.9999,7.4987,16581.52,55.384
411.6658,6.8611,37.418,90.0007,0.3588,16581.52,2.6498
411.682,6.8614,37.4178,90.0004,0.6055,16581.52,4.4722
411.8548,6.8642,37.4176,89.9997,6.4651,16581.52,47.75
411.8642,6.8644,37.4183,90.0015,0.3537,16581.52,2.612
411.8675,6.8645,37.4167,89.9976,0.1233,16581.52,0.9104
411.8702,6.8645,37.4192,90.0037,0.0995,16581.52,0.7347
412.0095,6.8668,37.4177,90.0,5.2142,16581.52,38.511
412.0181,6.867,37.4184,90.0018,0.3213,16581.52,2.3732
412.0268,6.8671,37.4174,89.9992,0.3236,16581.52,2.3904
412.036,6.8673,37.4162,89.9963,0.3468,16581.52,2.5611
412.0446,6.8674,37.4166,89.9974,0.3194,16581.52,2.3594
412.1329,6.8689,37.4178,90.0003,3.3065,16581.52,24.421
412.2354,6.8706,0.4304,1.0353,0.0059,3659.28,0.8317
412.2488,6.8708,0.9933,2.3892,0.0133,4206.94,0.9424
412.2618,6.871,1.5428,3.7109,0.0201,4350.81,0.9424
412.2747,6.8712,2.0802,5.0034,0.0267,4398.54,0.9424
412.2875,6.8715,2.6136,6.2865,0.0335,4419.56,0.9433
412.2996,6.8717,3.1326,7.5347,0.0381,4445.67,0.9009
412.3118,6.8719,3.6379,8.7501,0.0442,4448.06,0.9005
412.3239,6.8721,4.1429,9.9649,0.0503,4449.67,0.9009
412.3361,6.8723,4.6479,11.1795,0.0564,4451.57,0.9009
412.3482,6.8725,5.1526,12.3933,0.0625,4452.29,0.9005
412.3603,6.8727,5.6568,13.6061,0.0687,4452.29,0.9009
412.3725,6.8729,6.1619,14.8211,0.0748,4453.07,0.9009
412.3855,6.8731,6.685,16.0793,0.0871,4442.06,0.9642
412.3961,6.8733,7.1758,17.2599,0.076,4473.54,0.7898
412.4067,6.8734,7.6164,18.3195,0.0807,4471.35,0.7894
412.4173,6.8736,8.0568,19.3789,0.0854,4469.57,0.7898
412.4292,6.8738,8.5242,20.503,0.1013,4454.78,0.8821
412.4411,6.874,9.018,21.6908,0.1072,4454.78,0.8824
412.4506,6.8742,9.4635,22.7623,0.0903,4477.12,0.7118
412.4601,6.8743,9.8604,23.7169,0.0941,4475.58,0.7122
412.4657,6.8744,10.1752,24.4742,0.057,4510.1,0.4208
412.4835,6.8747,10.6614,25.6438,0.1896,4724.47,1.4007
412.5046,6.8751,11.4685,27.5849,0.2413,5082.18,1.782
412.5238,6.8754,12.3047,29.5963,0.2361,5452.72,1.7438
412.5419,6.8757,13.0811,31.4636,0.2376,5796.9,1.7545
412.5622,6.876,13.8798,33.3848,0.2813,6150.8,2.0778
412.5783,6.8763,14.6367,35.2052,0.2361,6486.18,1.7441
412.5847,6.8764,15.1048,36.3314,0.0965,6693.57,0.7126
412.5997,6.8767,15.5489,37.3995,0.2329,6890.58,1.7201
412.6141,6.8769,16.1599,38.8691,0.2329,7161.3,1.7202
412.6201,6.877,16.5841,39.8893,0.0992,7349.14,0.733
412.6336,6.8772,16.9887,40.8627,0.2292,7528.52,1.693
412.6483,6.8775,17.5757,42.2745,0.2591,7788.49,1.914
412.6732,6.8779,18.3994,44.2557,0.4578,8153.72,3.3809
412.6943,6.8782,19.3555,46.5554,0.4087,8577.39,3.0183
412.7082,6.8785,20.0821,48.303,0.278,8899.34,2.0531
412.7284,6.8788,20.7903,50.0065,0.4204,9213.07,3.1053
412.7474,6.8791,21.6057,51.9679,0.4107,9574.61,3.0332
412.7661,6.8794,22.3897,53.8536,0.4188,9921.84,3.0931
412.7844,6.8797,23.0358,55.4074,0.422,10208.28,3.1164
412.7995,6.88,23.3645,56.1982,0.3534,10353.79,2.6098
412.8085,6.8801,23.4767,56.468,0.2108,10403.48,1.557
412.8265,6.8804,23.5426,56.6266,0.4237,10432.96,3.1293
412.8446,6.8807,23.6414,56.8643,0.4289,10476.51,3.1679
412.8597,6.881,23.6415,56.8644,0.3553,10476.51,2.6238
412.8685,6.8811,23.6946,56.9921,0.2093,10500.06,1.5457
412.9028,6.8817,23.7043,57.0155,0.8125,10504.52,6.0011
412.9116,6.8819,23.6721,56.938,0.2094,10490.4,1.5467
412.9397,6.8823,23.6402,56.8614,0.6633,10476.12,4.8991
412.9602,6.8827,23.6003,56.7654,0.4834,10458.52,3.5705
412.9754,6.8829,23.6004,56.7656,0.3601,10458.52,2.6596
412.9844,6.8831,23.5563,56.6594,0.2114,10438.69,1.5611
412.9984,6.8833,23.5213,56.5752,0.3287,10423.5,2.4275
413.0103,6.8835,23.4998,56.5237,0.2812,10413.75,2.0765
413.0219,6.8837,23.4793,56.4743,0.2704,10404.64,1.9973
413.0397,6.884,23.4069,56.3002,0.4178,10372.6,3.0859
413.0576,6.8843,23.2822,56.0003,0.4166,10317.35,3.0771
413.0751,6.8846,23.0673,55.4833,0.4041,10222.21,2.9844
413.0932,6.8849,22.8609,54.9868,0.4124,10130.62,3.0462
413.106,6.8851,22.6915,54.5794,0.2923,10055.51,2.1585
413.1178,6.8853,22.4672,54.0398,0.2644,9956.23,1.9524
413.1363,6.8856,22.2901,53.6139,0.4126,9877.67,3.0471
413.1436,6.8857,22.1793,53.3475,0.1605,9828.95,1.1856
